time,satellite,observer_location,elevation_deg,azimuth_deg,distance_km,lat_subpoint,lon_subpoint,height_km,x_ecef_km,y_ecef_km,z_ecef_km
2026-01-27 17:26:30,STARLINK-31697,綠島蘭嶼,5.89,120.08,1903.99,13.96,135.76,463.16,4802.97,4589.98,1627.88
2026-01-27 17:26:30,STARLINK-31719,澎湖,9.59,236.13,1675.07,15.33,107.62,481.21,6377.99,1777.7,1786.42
2026-01-27 17:26:30,STARLINK-31721,恆春半島,13.64,214.39,1423.93,12.21,114.05,477.5,6216.25,2512.48,1425.64
2026-01-27 17:26:30,STARLINK-31731,恆春半島,5.03,227.66,1934.39,10.49,108.5,447.8,6440.46,1902.76,1218.1
2026-01-27 17:26:30,STARLINK-31807,東北角,4.84,72.32,2047.55,29.05,140.9,483.08,3957.07,4520.72,3303.36
2026-01-27 17:26:30,STARLINK-3183,東北角,57.73,43.01,136750.0,44.67,151.51,135806.52,51616.24,87114.96,99800.92
2026-01-27 17:26:30,STARLINK-31854,澎湖,0.94,310.86,2374.88,35.72,100.74,464.55,5507.41,842.12,3960.11
2026-01-27 17:26:30,STARLINK-31953,東北角,27.71,30.0,929.01,30.93,126.0,481.65,4892.7,3290.74,3494.6
2026-01-27 17:26:30,STARLINK-31961,基隆,24.3,22.49,1018.91,32.3,125.25,482.7,4865.05,3179.52,3634.52
2026-01-27 17:26:30,STARLINK-31965,東北角,1.72,49.47,2305.65,36.64,140.57,469.08,3652.1,4121.98,4056.11
2026-01-27 17:26:30,STARLINK-31970,澎湖,2.24,244.24,2284.68,14.1,101.58,480.64,6565.41,1103.53,1644.15
2026-01-27 17:26:30,STARLINK-31972,澎湖,0.51,255.6,2466.68,16.89,98.24,480.83,6531.26,709.62,1964.69
2026-01-27 17:26:30,STARLINK-32037,北海岸,2.62,338.98,2240.15,42.76,112.34,479.04,4740.66,1749.89,4620.66
2026-01-27 17:26:30,STARLINK-32044,新竹,29.88,313.74,873.58,29.11,115.73,477.23,5496.74,2409.15,3302.89
2026-01-27 17:26:30,STARLINK-32121,基隆,20.25,29.56,1135.1,32.84,126.97,476.33,4734.79,3301.11,3685.44
2026-01-27 17:26:30,STARLINK-32135,東北角,20.17,57.96,1139.61,29.52,130.74,476.91,4667.04,3732.87,3347.43
2026-01-27 17:26:30,STARLINK-32144,北海岸,4.13,341.05,2096.45,41.85,113.87,478.65,4759.06,1902.47,4540.66
2026-01-27 17:26:30,STARLINK-32148,東北角,20.96,48.05,1110.68,30.65,129.51,476.28,4692.32,3590.91,3463.36
2026-01-27 17:26:30,STARLINK-32163,北海岸,1.39,337.04,2365.81,43.45,110.84,479.59,4731.44,1607.03,4682.02
2026-01-27 17:26:30,STARLINK-3230,東北角,1.52,33.28,2507.26,42.01,137.5,537.78,3620.57,3668.61,4596.83
2026-01-27 17:26:30,STARLINK-32313,北海岸,1.57,332.55,2346.09,42.49,109.17,478.9,4850.16,1492.35,4597.24
2026-01-27 17:26:30,STARLINK-32406,澎湖,2.59,271.43,2232.19,22.68,98.94,473.54,6285.72,761.05,2610.13
2026-01-27 17:26:30,STARLINK-3246,澎湖,0.75,276.3,2593.86,24.11,95.49,538.42,6312.16,381.25,2793.04
2026-01-27 17:26:30,STARLINK-32481,澎湖,38.01,294.3,648.88,25.29,115.23,418.88,5659.04,2422.57,2872.82
2026-01-27 17:26:30,STARLINK-32490,東北角,4.87,58.44,1929.32,32.66,138.57,440.43,3962.03,4170.1,3649.8
2026-01-27 17:26:30,STARLINK-32545,東北角,3.35,60.82,2107.02,32.59,140.58,455.19,3824.09,4319.43,3650.88
2026-01-27 17:26:30,STARLINK-32597,恆春半島,18.37,164.91,53351.29,-41.17,139.07,49334.14,28493.85,30691.91,-36727.83
2026-01-27 17:26:30,STARLINK-32633,恆春半島,4.87,185.74,1967.42,5.31,119.1,455.72,6061.06,3096.29,612.92
2026-01-27 17:26:30,STARLINK-32646,綠島蘭嶼,32.78,96.09,860.99,21.88,127.94,504.27,5181.94,3747.24,2536.26
2026-01-27 17:26:30,STARLINK-32716,恆春半島,4.95,155.95,182488.35,-52.69,162.6,176797.71,36574.91,104715.65,-145757.84
2026-01-27 17:26:30,STARLINK-32733,新竹,7.27,318.37,1810.58,35.69,108.6,469.27,5346.57,1587.28,3960.13
2026-01-27 17:26:30,STARLINK-32803,澎湖,1.16,249.1,2330.71,15.29,100.3,456.82,6530.34,948.64,1775.13
2026-01-27 17:26:30,STARLINK-32811,恆春半島,45.23,203.18,257663.01,-18.63,104.04,255860.83,242842.64,51710.78,-84389.47
2026-01-27 17:26:30,STARLINK-32830,澎湖,37.08,294.51,355367.04,33.07,60.62,352869.99,257413.62,-156908.66,195377.96
2026-01-27 17:26:30,STARLINK-32832,北海岸,9.64,322.79,316327.12,51.96,16.07,311078.68,48081.16,-189799.37,249869.59
2026-01-27 17:26:30,STARLINK-32922,東北角,6.22,50.15,1850.07,34.33,136.48,452.93,4041.08,3954.5,3821.36
2026-01-27 17:26:30,STARLINK-3308,澎湖,32.66,252.19,916.83,21.46,113.03,538.0,6018.09,2307.04,2500.75
2026-01-27 17:26:30,STARLINK-3309,北海岸,60.18,19.2,501411.73,52.28,136.83,500579.31,221094.37,218556.6,400428.0
2026-01-27 17:26:30,STARLINK-3318,北海岸,17.17,348.21,1392.38,36.07,118.72,540.66,5012.65,2514.42,4039.65
2026-01-27 17:26:30,STARLINK-33558,澎湖,0.4,301.27,2296.12,32.53,99.56,416.09,5693.52,751.6,3618.98
2026-01-27 17:26:30,STARLINK-33586,恆春半島,37.59,185.3,703.51,17.31,120.3,452.03,5749.94,3088.79,2005.76
2026-01-27 17:26:30,STARLINK-33620,恆春半島,3.65,203.11,2064.48,5.64,113.92,451.24,6308.44,2533.39,650.5
2026-01-27 17:26:30,STARLINK-33643,東北角,8.72,106.8,1624.64,20.4,135.92,438.09,4612.12,4430.45,2350.59
2026-01-27 17:26:30,STARLINK-33647,東北角,1.77,37.82,2269.72,39.57,137.29,458.24,3725.77,3747.93,4323.16
2026-01-27 17:26:30,STARLINK-33664,北海岸,17.9,323.73,1228.69,32.98,114.6,478.25,5325.3,2209.15,3699.24
2026-01-27 17:26:30,STARLINK-33699,綠島蘭嶼,1.14,99.66,2266.38,18.14,141.65,433.06,4200.12,4932.24,2096.77
2026-01-27 17:26:30,STARLINK-33741,東北角,8.44,101.87,1689.1,21.34,136.88,455.35,4520.84,4490.5,2460.79
2026-01-27 17:26:30,STARLINK-33742,東北角,17.22,86.76,1201.17,25.17,132.67,452.57,4701.38,4028.87,2875.99
2026-01-27 17:26:30,STARLINK-33789,綠島蘭嶼,3.76,129.78,2079.89,10.75,135.2,459.78,4903.28,4596.62,1255.37
2026-01-27 17:26:30,STARLINK-33790,苗栗,85.85,263.06,565.82,24.53,120.45,564.46,5565.19,3007.51,2851.72
2026-01-27 17:26:30,STARLINK-33826,澎湖,37.39,295.55,700.9,25.53,114.9,448.34,5686.54,2395.69,2910.48
2026-01-27 17:26:30,STARLINK-33859,澎湖,18.49,308.51,1175.98,29.2,111.18,464.55,5654.98,1961.08,3305.84
2026-01-27 17:26:30,STARLINK-33864,澎湖,9.23,305.27,1625.73,30.9,106.67,452.04,5684.08,1482.78,3473.81
2026-01-27 17:26:30,STARLINK-33871,澎湖,1.97,296.2,2232.56,30.7,99.66,451.52,5833.79,780.52,3453.45
2026-01-27 17:26:30,STARLINK-33956,恆春半島,10.77,209.76,1814.28,8.88,113.35,572.32,6400.46,2496.54,1050.34
2026-01-27 17:26:30,STARLINK-33992,北海岸,0.61,335.73,2677.67,45.37,108.49,566.78,4698.9,1384.1,4907.83
2026-01-27 17:26:30,STARLINK-33997,高雄,67.53,244.61,608.92,21.79,118.43,566.6,5784.95,2868.47,2548.54
2026-01-27 17:26:30,STARLINK-34027,北海岸,12.73,17.34,1695.43,38.29,126.68,574.0,4505.34,3105.53,4275.07
2026-01-27 17:26:30,STARLINK-34035,北海岸,19.15,15.78,1368.67,35.51,125.06,570.83,4757.39,3086.16,4003.91
2026-01-27 17:26:30,STARLINK-34050,澎湖,28.5,294.64,847.04,26.06,113.25,444.88,5724.91,2219.2,2966.17
2026-01-27 17:26:30,STARLINK-34062,高雄,33.49,240.38,757.49,19.92,115.39,447.29,5899.16,2545.36,2296.48
2026-01-27 17:26:30,STARLINK-34088,北海岸,21.66,333.56,1271.89,33.91,116.27,571.05,5273.8,2369.79,3843.22
2026-01-27 17:26:30,STARLINK-34148,恆春半島,3.19,235.52,1815.67,12.62,107.6,350.4,6329.93,1762.03,1444.6
2026-01-27 17:26:30,STARLINK-34151,恆春半島,2.86,225.58,1855.45,10.39,109.22,353.4,6329.19,1956.68,1190.4
2026-01-27 17:26:30,STARLINK-34158,恆春半島,39.75,227.5,677.67,18.99,117.34,453.24,5846.95,2762.34,2195.37
2026-01-27 17:26:30,STARLINK-34161,澎湖,36.31,246.8,733.23,21.53,114.68,459.78,5878.92,2450.79,2479.91
2026-01-27 17:26:30,STARLINK-34163,高雄,36.53,241.07,716.84,20.22,115.79,451.01,5873.61,2582.68,2330.92
2026-01-27 17:26:30,STARLINK-34205,恆春半島,13.4,219.72,1409.79,12.9,113.2,465.88,6225.86,2409.67,1502.73
2026-01-27 17:26:30,STARLINK-34267,澎湖,1.28,264.65,2053.02,20.77,100.68,365.71,6242.34,948.14,2361.7
2026-01-27 17:26:30,STARLINK-34285,澎湖,6.56,292.49,1823.26,28.61,103.39,452.85,5891.88,1181.56,3238.13
2026-01-27 17:26:30,STARLINK-34289,恆春半島,5.01,136.35,1916.99,9.82,132.06,441.1,5148.42,4322.2,1142.8
2026-01-27 17:26:30,STARLINK-34295,恆春半島,25.3,196.59,9297677.38,-40.01,101.07,9294046.79,7020184.54,1118180.83,-5997034.29
2026-01-27 17:26:30,STARLINK-34305,澎湖,3.68,277.85,1956.36,24.78,101.31,412.13,6095.21,994.33,2813.7
2026-01-27 17:26:30,STARLINK-34311,新竹,1.32,317.28,2290.15,38.28,104.14,448.92,5256.81,1125.78,4194.74
2026-01-27 17:26:30,STARLINK-34318,新竹,3.64,314.91,2027.36,36.26,105.87,436.36,5351.26,1315.86,3996.06
2026-01-27 17:26:30,STARLINK-34330,恆春半島,0.79,135.64,2344.64,7.05,134.75,448.56,4980.14,4596.32,819.46
2026-01-27 17:26:30,STARLINK-34361,東北角,2.89,31.59,7878595.16,52.43,-117.11,7872540.7,-4179897.47,2339292.26,6255662.98
2026-01-27 17:26:30,STARLINK-34364,東北角,12.9,41.89,2727.42,39.46,139.89,1098.47,3889.74,4285.07,4720.09
2026-01-27 17:26:30,STARLINK-34445,東北角,39.27,55.43,8081846.83,41.73,-179.38,8079507.68,162681.19,6032996.71,5381252.81
2026-01-27 17:26:30,STARLINK-34557,東北角,1.81,41.93,2260.32,38.49,138.37,456.26,3708.15,3874.6,4222.96
2026-01-27 17:26:30,STARLINK-34597,東北角,17.75,31.95,1117.22,32.56,127.63,424.52,4675.58,3340.64,3629.24
2026-01-27 17:26:30,STARLINK-34620,綠島蘭嶼,2.19,126.86,2057.02,11.42,135.8,398.36,4800.47,4595.66,1320.99
2026-01-27 17:26:30,STARLINK-34624,東北角,19.67,95.26,971.53,24.04,130.47,389.08,4850.14,3844.16,2728.73
2026-01-27 17:26:30,STARLINK-34641,東北角,19.94,37.94,996.86,31.18,127.69,405.21,4728.26,3386.25,3480.44
2026-01-27 17:26:30,STARLINK-34664,北海岸,2.22,356.08,1993.0,42.35,119.94,378.59,4430.47,2340.44,4518.42
2026-01-27 17:26:30,STARLINK-34668,北海岸,8.91,5.2,1434.74,37.31,122.87,373.25,4626.48,2755.89,4059.12
2026-01-27 17:26:30,STARLINK-34685,綠島蘭嶼,4.31,125.55,1796.41,13.19,134.27,377.33,4874.24,4422.07,1519.38
2026-01-27 17:26:30,STARLINK-34688,澎湖,32.43,248.69,26123.91,1.52,76.4,23654.49,28913.9,-8088.66,719.7
2026-01-27 17:26:30,STARLINK-34693,綠島蘭嶼,8.23,121.12,1381.09,16.23,131.92,338.32,4954.15,4136.83,1852.45
2026-01-27 17:26:30,STARLINK-34696,綠島蘭嶼,2.29,127.28,2021.25,11.52,135.49,389.88,4817.68,4562.16,1330.87
2026-01-27 17:26:30,STARLINK-34790,東北角,29.39,48.49,65355870.74,46.95,-165.11,65352623.15,-9806595.95,43499621.34,47785051.82
2026-01-27 17:26:30,STARLINK-34814,恆春半島,7.94,181.77,1676.94,7.82,120.32,438.21,5949.44,3199.88,906.73
2026-01-27 17:26:30,STARLINK-34860,澎湖,3.94,290.2,1830.88,28.09,102.88,377.52,5865.62,1122.08,3148.14
2026-01-27 17:26:30,STARLINK-34870,北海岸,5.56,2.07,1815.42,40.65,122.22,421.4,4475.99,2597.68,4396.43
2026-01-27 17:26:30,STARLINK-34875,東北角,44.43,39.74,61755034.5,52.51,170.59,61753123.61,7579083.27,36841263.01,48984826.53
2026-01-27 17:26:30,STARLINK-34887,澎湖,21.55,244.47,1042.58,19.84,111.76,452.25,6055.99,2169.02,2289.35
2026-01-27 17:26:30,STARLINK-34894,澎湖,48.06,295.9,60154231.21,34.4,72.81,60152597.51,46956790.63,-16339895.56,33869885.71
2026-01-27 17:26:30,STARLINK-34981,澎湖,6.06,317.55,1847.37,34.6,106.84,447.43,5447.22,1437.91,3841.22
2026-01-27 17:26:30,STARLINK-35040,澎湖,57.99,304.06,6870215.81,37.67,85.92,6869247.35,5422201.23,-579674.44,4187818.94
2026-01-27 17:26:30,STARLINK-35046,東北角,20.49,52.81,69146461.4,41.39,-153.97,69142315.21,-20979308.71,47395602.46,45771890.65
2026-01-27 17:26:30,STARLINK-35167,東北角,77.3,59.29,967216.5,30.9,134.65,967061.47,615989.46,565529.92,498303.72
2026-01-27 17:26:30,STARLINK-35231,恆春半島,21.57,199.49,27889439.59,-42.46,95.89,27885428.36,20483970.76,1382462.91,-18879832.23
2026-01-27 17:26:30,STARLINK-35233,澎湖,59.4,276.48,50201553.12,23.38,86.14,50200664.49,45891468.28,-4727039.52,19808458.49
2026-01-27 17:26:30,STARLINK-35238,恆春半島,17.47,201.75,28390322.19,-45.14,90.68,28385882.45,19969577.4,-474609.24,-20176981.33
2026-01-27 17:26:30,STARLINK-35244,恆春半島,42.61,193.92,4925189.44,-24.07,109.58,4923143.91,4286444.93,1356604.4,-2021426.95
2026-01-27 17:26:30,STARLINK-35262,恆春半島,45.48,179.42,28020363.56,-22.5,121.19,28018545.17,22583394.8,12612607.73,-10784644.48
2026-01-27 17:26:30,STARLINK-35265,東北角,27.81,58.23,62232607.37,38.26,-164.74,62229204.2,-11083977.34,47572567.26,38565048.69
2026-01-27 17:26:30,STARLINK-35281,東北角,37.28,52.59,24063677.87,43.95,-176.62,24061163.42,-365041.44,17322584.01,16704517.03
2026-01-27 17:26:30,STARLINK-35298,恆春半島,1.42,210.47,28495680.96,-52.14,65.06,28489487.37,15528188.9,-7933069.55,-22537864.77
2026-01-27 17:26:30,STARLINK-35301,東北角,28.44,47.21,29712349.82,47.95,-163.54,29709010.03,-4903236.13,19273995.61,22078835.16
2026-01-27 17:26:30,STARLINK-35308,綠島蘭嶼,62.01,133.08,28668035.16,2.54,141.54,28667291.25,18605691.8,21783355.81,1221865.7
2026-01-27 17:26:30,STARLINK-35316,澎湖,24.5,258.65,91920053.08,0.1,56.44,91916321.95,74749192.48,-53500843.81,-26954.33
2026-01-27 17:26:30,STARLINK-35324,東北角,58.68,92.06,28542797.21,20.13,155.58,28541867.52,11963760.27,23999724.68,9792029.46
2026-01-27 17:26:30,STARLINK-35337,東北角,47.49,65.69,28226975.12,34.31,170.19,28225298.35,4824995.94,22824922.12,15898726.94
2026-01-27 17:26:30,STARLINK-35356,東北角,32.84,50.42,28816522.99,45.6,-170.29,28813604.37,-2641192.24,19986016.62,20595485.1
2026-01-27 17:26:30,STARLINK-35364,東北角,32.69,50.39,29270863.75,45.61,-170.07,29267930.7,-2760837.42,20286026.17,20924613.21
2026-01-27 17:26:30,STARLINK-35368,恆春半島,8.21,207.26,26150326.03,-49.66,76.3,26144884.15,16244935.21,-4591174.94,-19972758.01
2026-01-27 17:26:30,STARLINK-35393,恆春半島,6.5,207.72,28961878.38,-50.62,73.99,28956248.31,17413774.59,-5691763.6,-22432059.03
2026-01-27 17:26:30,STARLINK-35445,恆春半島,22.31,176.85,82184.35,-41.63,124.53,78454.03,53344.25,34068.07,-56468.18
2026-01-27 17:26:30,STARLINK-35453,澎湖,13.74,306.44,42554.29,40.84,38.63,38124.06,20149.93,-27032.63,29031.88
2026-01-27 17:26:30,STARLINK-35465,恆春半島,15.37,205.31,14833.31,-27.54,97.75,11267.02,15551.45,1558.44,-8180.11
2026-01-27 17:26:30,STARLINK-35469,北海岸,13.67,320.45,1093738238820.6,51.13,21.85,1093738233949.36,234914090701.71,-645764770140.96,850921012762.6
2026-01-27 17:26:30,STARLINK-35475,澎湖,33.15,276.28,45415.16,19.34,65.07,42814.11,41414.18,-21048.56,16170.06
2026-01-27 17:26:30,STARLINK-35489,澎湖,4.37,310.72,26923.28,43.67,31.62,21758.15,10101.03,-17703.52,19381.24
2026-01-27 17:26:30,STARLINK-3550,恆春半島,21.41,208.22,1214.54,13.6,116.19,536.76,6137.58,2750.73,1600.97
2026-01-27 17:26:30,STARLINK-3699,澎湖,10.18,292.1,1800.78,28.37,103.96,548.97,5976.22,1260.8,3257.84
2026-01-27 17:26:30,STARLINK-3799,綠島蘭嶼,66.92,116.77,581.57,21.78,123.29,538.77,5499.72,3333.77,2538.15
2026-01-27 17:26:30,STARLINK-3808,恆春半島,11.15,212.85,1701.77,10.03,113.11,534.51,6355.34,2447.64,1180.85
2026-01-27 17:26:30,STARLINK-3848,恆春半島,6.95,212.39,2013.19,7.53,111.77,539.74,6457.89,2316.33,884.5
2026-01-27 17:26:30,STARLINK-3855,東北角,57.19,79.54,631.13,25.48,125.09,538.91,5244.06,3407.59,2946.05
2026-01-27 17:26:30,STARLINK-3861,恆春半島,60.18,181.94,614.67,19.46,120.66,540.07,5733.56,3126.35,2276.24
2026-01-27 17:26:30,STARLINK-3871,新竹,0.47,318.7,2632.94,40.4,101.75,542.83,5213.14,890.64,4450.4
2026-01-27 17:26:30,STARLINK-3908,北海岸,16.76,330.77,1415.49,34.94,114.81,542.51,5246.29,2198.39,3929.66
2026-01-27 17:26:30,STARLINK-3913,北海岸,36.68,345.34,849.68,30.68,119.84,541.3,5276.82,2778.41,3498.23
2026-01-27 17:26:30,STARLINK-4018,北海岸,1.56,336.77,2470.64,44.09,110.19,525.4,4730.54,1547.21,4769.13
2026-01-27 17:26:30,STARLINK-4060,東北角,26.89,89.66,1042.72,24.8,130.52,534.44,4921.87,3907.18,2870.74
2026-01-27 17:26:30,STARLINK-4062,恆春半島,4.77,200.52,2193.0,4.55,114.37,538.53,6379.01,2620.51,528.75
2026-01-27 17:26:30,STARLINK-4074,北海岸,0.61,342.21,2619.34,46.13,111.91,544.26,4531.41,1634.14,4956.03
2026-01-27 17:26:30,STARLINK-4076,北海岸,5.69,328.7,2124.0,39.96,109.57,541.94,5075.33,1600.19,4409.81
2026-01-27 17:26:30,STARLINK-4084,新竹,5.16,313.65,2166.97,36.48,104.68,540.6,5444.1,1219.8,4079.06
2026-01-27 17:26:30,STARLINK-4088,澎湖,2.31,266.76,2433.97,20.85,97.53,539.37,6443.5,619.25,2431.58
2026-01-27 17:26:30,STARLINK-4148,北海岸,30.97,322.78,951.1,30.54,116.75,537.84,5424.05,2493.14,3481.21
2026-01-27 17:26:30,STARLINK-4166,澎湖,14.88,238.39,1499.52,16.84,108.84,538.9,6344.21,1914.6,1976.37
2026-01-27 17:26:30,STARLINK-4170,澎湖,23.63,272.85,1145.22,23.71,110.06,538.97,6032.2,1960.96,2750.63
2026-01-27 17:26:30,STARLINK-4305,北海岸,0.16,14.38,2733.22,47.48,129.8,569.74,3731.23,2880.66,5088.42
2026-01-27 17:26:30,STARLINK-4310,恆春半島,5.5,174.28,2168.88,3.83,122.53,554.54,5961.26,3510.81,445.26
2026-01-27 17:26:30,STARLINK-4312,恆春半島,12.63,172.39,1683.08,8.36,122.56,566.19,5920.93,3490.6,987.8
2026-01-27 17:26:30,STARLINK-4313,基隆,14.18,27.33,1478.15,35.68,128.48,513.17,4517.7,3329.48,3986.9
2026-01-27 17:26:30,STARLINK-4320,北海岸,6.39,16.88,2129.65,42.07,128.33,568.43,4173.09,3057.09,4621.86
2026-01-27 17:26:30,STARLINK-4327,基隆,6.24,18.98,2082.99,41.46,129.19,544.43,4152.19,3137.92,4550.35
2026-01-27 17:26:30,STARLINK-4337,恆春半島,5.65,176.04,2181.48,3.71,121.99,564.76,6003.94,3459.65,431.41
2026-01-27 17:26:30,STARLINK-4341,北海岸,8.98,18.22,1927.51,40.22,127.94,567.75,4312.66,3114.3,4452.43
2026-01-27 17:26:30,STARLINK-4345,東北角,39.71,37.99,839.19,29.17,125.75,566.3,5055.52,3368.76,3353.84
2026-01-27 17:26:30,STARLINK-4346,恆春半島,13.39,138.82,1469.52,12.73,128.82,491.25,5370.66,4013.58,1490.48
2026-01-27 17:26:30,STARLINK-4349,基隆,11.89,18.93,1729.85,38.41,127.53,566.52,4446.84,3163.47,4281.63
2026-01-27 17:26:30,STARLINK-4553,綠島蘭嶼,8.56,106.87,1889.33,17.34,137.18,538.39,4663.2,4681.62,2036.98
2026-01-27 17:26:30,STARLINK-4555,東北角,17.14,105.44,1392.52,21.6,133.5,539.55,4828.42,4260.95,2518.97
2026-01-27 17:26:30,STARLINK-4559,北海岸,5.27,332.47,2160.76,40.91,110.55,542.48,4977.46,1663.63,4497.32
2026-01-27 17:26:30,STARLINK-4580,東北角,32.83,75.48,917.83,26.45,128.92,540.68,4965.5,3720.47,3051.82
2026-01-27 17:26:30,STARLINK-5024,恆春半島,57.53,192.71,166517.2,-8.65,114.1,165559.79,157459.55,63873.73,-26251.09
2026-01-27 17:26:30,STARLINK-5101,東北角,49.37,29.87,715.47,28.34,124.18,558.69,5181.57,3250.8,3261.4
2026-01-27 17:26:30,STARLINK-5107,澎湖,37.51,249.2,860.97,21.45,113.91,557.92,5999.72,2406.13,2506.67
2026-01-27 17:26:30,STARLINK-5111,恆春半島,41.86,181.93,798.59,17.06,120.58,558.56,5832.16,3169.64,2007.91
2026-01-27 17:26:30,STARLINK-5190,綠島蘭嶼,38.99,99.67,587.68,21.94,125.58,385.21,5236.84,3468.77,2499.18
2026-01-27 17:26:30,STARLINK-5326,恆春半島,47.08,173.56,5749907.33,-20.63,125.43,5748212.25,4491097.88,2964359.31,-2039091.39
2026-01-27 17:26:30,STARLINK-5381,東北角,3.42,50.52,2376.97,36.5,141.15,560.63,3665.52,4221.59,4096.85
2026-01-27 17:26:30,STARLINK-5385,澎湖,23.49,243.51,1184.16,19.3,111.04,557.53,6196.62,2132.93,2263.58
2026-01-27 17:26:30,STARLINK-5399,澎湖,10.08,286.55,1789.33,26.96,103.7,541.07,6051.44,1247.83,3104.51
2026-01-27 17:26:30,STARLINK-5400,澎湖,1.46,260.71,2566.97,18.44,96.95,557.62,6562.91,564.17,2164.51
2026-01-27 17:26:30,STARLINK-5406,基隆,11.01,30.07,1773.23,37.46,130.84,561.06,4307.66,3455.82,4188.64
2026-01-27 17:26:30,STARLINK-5409,澎湖,11.45,273.72,1742.05,23.72,104.03,559.03,6222.73,1320.61,2758.66
2026-01-27 17:26:30,STARLINK-5412,恆春半島,21.0,237.47,1229.48,16.63,112.35,536.62,6219.78,2301.46,1951.28
2026-01-27 17:26:30,STARLINK-5417,恆春半島,21.21,214.53,1230.93,14.01,115.19,541.43,6178.22,2640.86,1648.85
2026-01-27 17:26:30,STARLINK-5430,綠島蘭嶼,27.69,132.26,1033.92,17.41,127.36,541.4,5393.69,3818.91,2043.95
2026-01-27 17:26:30,STARLINK-5442,新竹,35.35,317.72,873.14,29.12,116.43,542.0,5518.29,2498.88,3335.07
2026-01-27 17:26:30,STARLINK-5449,恆春半島,2.0,170.48,2444.37,1.44,124.1,534.14,5856.22,3668.68,157.59
2026-01-27 17:26:30,STARLINK-5450,恆春半島,17.33,198.67,1380.07,11.51,117.18,538.3,6139.18,2880.72,1355.46
2026-01-27 17:26:30,STARLINK-5451,澎湖,66.28,250.83,586.51,22.91,117.58,541.01,5759.74,2749.57,2663.69
2026-01-27 17:26:30,STARLINK-5517,澎湖,6.07,314.62,2134.62,35.34,104.11,558.89,5549.59,1185.63,3977.43
2026-01-27 17:26:30,STARLINK-5518,東北角,30.07,67.88,1030.12,27.59,129.7,573.56,4888.73,3767.47,3188.92
2026-01-27 17:26:30,STARLINK-5519,東北角,3.31,99.43,2376.53,20.24,143.08,555.73,4097.9,5061.02,2374.13
2026-01-27 17:26:30,STARLINK-5530,澎湖,30.68,246.57,1013.68,20.53,112.52,572.19,6105.39,2279.31,2408.25
2026-01-27 17:26:30,STARLINK-5535,北海岸,2.59,347.05,2345.91,44.5,115.38,517.96,4535.0,1952.58,4799.28
2026-01-27 17:26:30,STARLINK-5540,澎湖,77.2,305.01,567.3,24.17,118.65,554.33,5664.82,2835.05,2807.51
2026-01-27 17:26:30,STARLINK-5541,綠島蘭嶼,4.09,129.37,2334.91,9.52,136.7,569.37,4876.1,4817.5,1129.22
2026-01-27 17:26:30,STARLINK-5543,北海岸,2.17,344.74,2515.12,45.53,113.7,567.61,4541.79,1799.52,4922.06
2026-01-27 17:26:30,STARLINK-5553,恆春半島,6.3,175.37,2025.68,4.99,122.1,524.25,5952.37,3445.53,581.7
2026-01-27 17:26:30,STARLINK-5712,恆春半島,16.93,221.18,1437.66,13.18,113.04,556.78,6308.34,2421.52,1555.25
2026-01-27 17:26:30,STARLINK-5736,恆春半島,1.77,138.8,2529.0,5.33,134.7,556.72,5078.56,4680.23,627.21
2026-01-27 17:26:30,STARLINK-5742,澎湖,44.56,249.93,764.04,21.95,115.02,557.52,5930.98,2513.64,2562.67
2026-01-27 17:26:30,STARLINK-5753,澎湖,2.95,299.2,2418.99,32.08,98.57,558.89,5854.01,670.28,3649.72
2026-01-27 17:26:30,STARLINK-5754,恆春半島,0.71,138.34,2641.9,4.63,135.47,557.2,5021.33,4752.63,543.87
2026-01-27 17:26:30,STARLINK-5846,澎湖,28.94,231.46,1054.7,18.67,113.29,571.99,6144.16,2387.75,2195.91
2026-01-27 17:26:30,STARLINK-5852,恆春半島,2.57,180.06,2489.29,0.92,120.73,574.29,6098.13,3337.66,94.88
2026-01-27 17:26:30,STARLINK-5880,東北角,29.33,44.75,1022.26,30.14,128.0,558.3,4867.54,3525.91,3451.79
2026-01-27 17:26:30,STARLINK-5893,北海岸,19.08,329.31,1381.84,34.39,114.84,575.7,5304.86,2226.29,3894.05
2026-01-27 17:26:30,STARLINK-5900,澎湖,15.73,248.75,1534.08,18.65,107.53,574.59,6355.87,1760.26,2194.21
2026-01-27 17:26:30,STARLINK-5909,東北角,20.17,59.92,1335.74,29.86,132.36,574.63,4609.13,3905.02,3431.4
2026-01-27 17:26:30,STARLINK-5923,新竹,6.17,313.68,2161.85,36.4,104.86,573.56,5472.35,1243.76,4090.04
2026-01-27 17:26:30,STARLINK-5925,東北角,24.93,70.06,1172.08,27.72,131.33,575.82,4775.13,3901.93,3204.16
2026-01-27 17:26:30,STARLINK-5927,東北角,0.83,35.62,2680.96,42.43,139.68,577.45,3475.64,3799.26,4661.65
2026-01-27 17:26:30,STARLINK-5983,北海岸,16.43,336.71,1466.32,35.87,115.83,559.37,5159.38,2270.71,4031.42
2026-01-27 17:26:30,STARLINK-5984,新竹,47.55,322.31,725.73,27.99,118.17,552.88,5506.32,2697.67,3221.36
2026-01-27 17:26:30,STARLINK-5991,澎湖,70.11,222.96,597.87,22.33,118.34,565.19,5766.47,2848.12,2608.29
