time,satellite,elevation_deg,azimuth_deg,distance_km,lat_subpoint,lon_subpoint,height_km
2025-10-28 14:59:26,STARLINK-31070,0.42,159.27,2475.68,4.75,128.33,482.8
2025-10-28 14:33:26,STARLINK-31113,0.75,312.92,2449.04,37.81,101.68,484.55
2025-10-28 14:34:26,STARLINK-31113,4.83,314.81,2050.23,36.27,105.8,484.25
2025-10-28 14:35:26,STARLINK-31113,9.97,317.57,1656.65,34.56,109.75,483.94
2025-10-28 14:36:26,STARLINK-31113,17.06,322.1,1275.55,32.72,113.52,483.61
2025-10-28 14:37:26,STARLINK-31113,28.0,331.04,925.03,30.76,117.13,483.28
2025-10-28 14:38:26,STARLINK-31113,45.18,354.88,658.6,28.68,120.58,482.95
2025-10-28 14:39:26,STARLINK-31113,51.63,56.43,602.59,26.51,123.88,482.64
2025-10-28 14:40:26,STARLINK-31113,34.11,94.4,802.62,24.25,127.05,482.36
2025-10-28 14:41:26,STARLINK-31113,20.75,107.06,1129.61,21.92,130.1,482.11
2025-10-28 14:42:26,STARLINK-31113,12.42,112.81,1502.05,19.52,133.04,481.9
2025-10-28 14:43:26,STARLINK-31113,6.65,116.07,1892.3,17.06,135.88,481.73
2025-10-28 14:44:26,STARLINK-31113,2.21,118.19,2290.13,14.56,138.65,481.63
2025-10-28 13:21:26,STARLINK-31128,2.72,330.18,2249.36,40.91,108.55,485.93
2025-10-28 13:22:26,STARLINK-31128,6.11,338.03,1944.17,39.81,113.1,485.72
2025-10-28 13:23:26,STARLINK-31128,9.61,348.63,1682.93,38.53,117.48,485.48
2025-10-28 13:24:26,STARLINK-31128,12.75,2.73,1490.33,37.06,121.69,485.2
2025-10-28 13:25:26,STARLINK-31128,14.52,20.09,1396.07,35.43,125.73,484.9
2025-10-28 13:26:26,STARLINK-31128,14.04,38.43,1420.35,33.66,129.58,484.58
2025-10-28 13:27:26,STARLINK-31128,11.56,54.63,1557.67,31.75,133.27,484.25
2025-10-28 13:28:26,STARLINK-31128,8.18,67.25,1781.7,29.73,136.8,483.93
2025-10-28 13:29:26,STARLINK-31128,4.67,76.62,2063.77,27.6,140.17,483.61
2025-10-28 13:30:26,STARLINK-31128,1.37,83.57,2382.51,25.39,143.4,483.32
2025-10-28 14:59:26,STARLINK-31128,1.5,307.09,2371.16,35.68,101.16,484.94
2025-10-28 15:00:26,STARLINK-31128,5.82,306.96,1966.89,33.93,105.05,484.62
2025-10-28 15:01:26,STARLINK-31128,11.42,306.68,1566.32,32.04,108.76,484.3
2025-10-28 15:02:26,STARLINK-31128,19.57,306.08,1175.72,30.04,112.31,483.97
2025-10-28 15:03:26,STARLINK-31128,33.66,304.55,812.35,27.93,115.7,483.66
2025-10-28 15:04:26,STARLINK-31128,62.97,297.2,537.72,25.72,118.96,483.36
2025-10-28 15:05:26,STARLINK-31128,67.1,142.97,521.14,23.44,122.08,483.08
2025-10-28 15:06:26,STARLINK-31128,35.58,133.46,779.32,21.08,125.09,482.84
2025-10-28 15:07:26,STARLINK-31128,20.54,131.73,1138.02,18.66,128.0,482.65
2025-10-28 15:08:26,STARLINK-31128,12.0,131.04,1527.11,16.19,130.81,482.5
2025-10-28 15:09:26,STARLINK-31128,6.22,130.69,1927.2,13.68,133.55,482.41
2025-10-28 15:10:26,STARLINK-31128,1.81,130.49,2331.43,11.13,136.23,482.39
2025-10-28 14:29:26,STARLINK-31083,3.87,315.61,2140.39,36.95,105.19,485.65
2025-10-28 14:30:26,STARLINK-31083,8.67,318.61,1748.58,35.31,109.21,485.37
2025-10-28 14:31:26,STARLINK-31083,15.09,323.35,1368.76,33.53,113.05,485.07
2025-10-28 14:32:26,STARLINK-31083,24.51,332.12,1016.91,31.62,116.73,484.76
2025-10-28 14:33:26,STARLINK-31083,38.65,352.41,736.81,29.59,120.24,484.45
2025-10-28 14:34:26,STARLINK-31083,47.97,41.26,634.05,27.45,123.6,484.15
2025-10-28 14:35:26,STARLINK-31083,35.49,84.14,782.45,25.23,126.83,483.87
2025-10-28 14:36:26,STARLINK-31083,22.25,100.96,1082.98,22.93,129.92,483.62
2025-10-28 14:37:26,STARLINK-31083,13.57,108.57,1442.83,20.56,132.91,483.4
2025-10-28 14:38:26,STARLINK-31083,7.55,112.81,1826.32,18.13,135.79,483.23
2025-10-28 14:39:26,STARLINK-31083,2.96,115.53,2220.14,15.65,138.59,483.1
2025-10-28 14:23:26,STARLINK-31104,2.21,315.97,2300.97,37.92,103.82,485.76
2025-10-28 14:24:26,STARLINK-31104,6.53,318.99,1910.24,36.38,107.96,485.49
2025-10-28 14:25:26,STARLINK-31104,12.06,323.55,1529.85,34.69,111.92,485.19
2025-10-28 14:26:26,STARLINK-31104,19.71,331.31,1172.27,32.86,115.7,484.89
2025-10-28 14:27:26,STARLINK-31104,30.72,346.84,868.58,30.9,119.32,484.57
2025-10-28 14:28:26,STARLINK-31104,41.92,21.48,695.52,28.83,122.78,484.27
2025-10-28 14:29:26,STARLINK-31104,37.62,66.97,750.64,26.67,126.09,483.97
2025-10-28 14:30:26,STARLINK-31104,25.19,91.19,996.71,24.41,129.26,483.7
2025-10-28 14:31:26,STARLINK-31104,15.82,102.23,1331.21,22.08,132.32,483.46
2025-10-28 14:32:26,STARLINK-31104,9.28,108.18,1701.92,19.69,135.27,483.26
2025-10-28 14:33:26,STARLINK-31104,4.37,111.86,2088.62,17.24,138.12,483.11
2025-10-28 14:34:26,STARLINK-31104,0.41,114.38,2482.68,14.75,140.89,483.01
2025-10-28 14:38:26,STARLINK-31131,1.32,301.28,2391.71,33.91,99.97,485.07
2025-10-28 14:39:26,STARLINK-31131,5.51,299.26,1993.65,32.02,103.68,484.78
2025-10-28 14:40:26,STARLINK-31131,10.84,296.12,1602.6,30.02,107.22,484.48
2025-10-28 14:41:26,STARLINK-31131,18.25,290.68,1227.62,27.91,110.62,484.19
2025-10-28 14:42:26,STARLINK-31131,29.56,279.46,891.68,25.7,113.87,483.91
2025-10-28 14:43:26,STARLINK-31131,45.16,250.07,659.77,23.42,116.99,483.66
2025-10-28 14:44:26,STARLINK-31131,45.61,193.74,655.03,21.06,120.0,483.44
2025-10-28 14:45:26,STARLINK-31131,30.0,163.31,881.11,18.64,122.9,483.26
2025-10-28 14:46:26,STARLINK-31131,18.49,151.74,1214.78,16.17,125.72,483.12
2025-10-28 14:47:26,STARLINK-31131,10.99,146.14,1588.76,13.66,128.46,483.04
2025-10-28 14:48:26,STARLINK-31131,5.6,142.9,1979.24,11.11,131.13,483.02
2025-10-28 14:49:26,STARLINK-31131,1.38,140.78,2376.89,8.53,133.76,483.07
2025-10-28 14:37:26,STARLINK-31124,0.28,311.89,2498.1,37.73,100.95,483.83
2025-10-28 14:38:26,STARLINK-31124,4.28,313.41,2097.19,36.18,105.07,483.56
2025-10-28 14:39:26,STARLINK-31124,9.29,315.6,1700.25,34.46,109.01,483.27
2025-10-28 14:40:26,STARLINK-31124,16.17,319.14,1313.27,32.62,112.77,482.97
2025-10-28 14:41:26,STARLINK-31124,26.87,326.02,951.06,30.64,116.37,482.67
2025-10-28 14:42:26,STARLINK-31124,45.09,344.73,658.69,28.56,119.81,482.37
2025-10-28 14:43:26,STARLINK-31124,57.97,50.22,561.02,26.38,123.1,482.08
2025-10-28 14:44:26,STARLINK-31124,38.14,96.91,740.12,24.12,126.26,481.82
2025-10-28 14:45:26,STARLINK-31124,22.72,109.73,1064.03,21.78,129.31,481.59
2025-10-28 14:46:26,STARLINK-31124,13.58,115.09,1437.23,19.38,132.24,481.4
2025-10-28 14:47:26,STARLINK-31124,7.45,118.03,1828.81,16.92,135.08,481.26
2025-10-28 14:48:26,STARLINK-31124,2.82,119.9,2227.97,14.42,137.85,481.17
2025-10-28 14:16:26,STARLINK-31126,1.04,316.61,2419.56,38.74,102.91,485.05
2025-10-28 14:17:26,STARLINK-31126,5.06,319.81,2031.66,37.3,107.15,484.8
2025-10-28 14:18:26,STARLINK-31126,10.03,324.49,1653.96,35.69,111.21,484.53
2025-10-28 14:19:26,STARLINK-31126,16.58,332.02,1297.63,33.94,115.09,484.24
2025-10-28 14:20:26,STARLINK-31126,25.5,345.74,988.39,32.05,118.81,483.94
2025-10-28 14:21:26,STARLINK-31126,35.23,12.94,786.01,30.05,122.36,483.64
2025-10-28 14:22:26,STARLINK-31126,35.6,52.88,779.88,27.94,125.75,483.36
2025-10-28 14:23:26,STARLINK-31126,26.01,81.01,973.84,25.73,129.01,483.08
2025-10-28 14:24:26,STARLINK-31126,16.94,95.22,1279.49,23.45,132.13,482.84
2025-10-28 14:25:26,STARLINK-31126,10.27,102.94,1634.57,21.09,135.14,482.63
2025-10-28 14:26:26,STARLINK-31126,5.23,107.68,2012.1,18.67,138.05,482.47
2025-10-28 14:27:26,STARLINK-31126,1.16,110.88,2400.4,16.2,140.86,482.35
2025-10-28 13:14:26,STARLINK-31058,1.94,75.16,2322.17,28.27,142.75,482.75
2025-10-28 14:44:26,STARLINK-31058,3.05,311.25,2214.04,36.2,103.52,484.13
2025-10-28 14:45:26,STARLINK-31058,7.74,312.6,1812.92,34.49,107.46,483.8
2025-10-28 14:46:26,STARLINK-31058,14.03,314.67,1418.23,32.64,111.23,483.46
2025-10-28 14:47:26,STARLINK-31058,23.61,318.45,1039.86,30.67,114.83,483.12
2025-10-28 14:48:26,STARLINK-31058,40.75,328.0,707.38,28.59,118.27,482.8
2025-10-28 14:49:26,STARLINK-31058,67.06,18.42,520.64,26.41,121.57,482.49
2025-10-28 14:50:26,STARLINK-31058,48.39,99.88,628.01,24.15,124.73,482.21
2025-10-28 14:51:26,STARLINK-31058,27.59,114.03,932.74,21.82,127.78,481.97
2025-10-28 14:52:26,STARLINK-31058,16.36,118.77,1302.32,19.42,130.71,481.77
2025-10-28 14:53:26,STARLINK-31058,9.33,121.16,1693.89,16.96,133.56,481.62
2025-10-28 14:54:26,STARLINK-31058,4.26,122.62,2094.04,14.46,136.32,481.54
2025-10-28 14:55:26,STARLINK-31058,0.23,123.61,2497.44,11.92,139.02,481.52
2025-10-28 13:14:26,STARLINK-31110,10.71,359.27,1612.5,38.19,120.76,485.8
2025-10-28 13:15:26,STARLINK-31110,12.58,15.04,1500.41,36.69,124.93,485.5
2025-10-28 13:16:26,STARLINK-31110,12.64,32.18,1496.95,35.03,128.92,485.19
2025-10-28 13:17:26,STARLINK-31110,10.84,48.09,1602.94,33.22,132.73,484.85
2025-10-28 13:18:26,STARLINK-31110,7.96,61.12,1798.86,31.29,136.38,484.51
2025-10-28 13:19:26,STARLINK-31110,4.75,71.11,2058.63,29.24,139.87,484.18
2025-10-28 13:20:26,STARLINK-31110,1.59,78.66,2360.5,27.09,143.21,483.85
2025-10-28 14:49:26,STARLINK-31110,0.3,309.3,2501.13,36.93,100.34,485.55
2025-10-28 14:50:26,STARLINK-31110,4.34,309.94,2097.11,35.28,104.36,485.23
2025-10-28 14:51:26,STARLINK-31110,9.42,310.81,1695.77,33.5,108.2,484.9
2025-10-28 14:52:26,STARLINK-31110,16.5,312.18,1302.01,31.58,111.87,484.56
2025-10-28 14:53:26,STARLINK-31110,27.94,314.83,928.19,29.55,115.38,484.22
2025-10-28 14:54:26,STARLINK-31110,50.23,323.01,614.86,27.42,118.74,483.9
2025-10-28 14:55:26,STARLINK-31110,76.26,66.25,496.79,25.2,121.97,483.58
2025-10-28 14:56:26,STARLINK-31110,42.78,116.05,684.41,22.89,125.06,483.3
2025-10-28 14:57:26,STARLINK-31110,24.27,121.7,1020.84,20.52,128.05,483.05
2025-10-28 14:58:26,STARLINK-31110,14.32,123.84,1402.01,18.09,130.93,482.84
2025-10-28 14:59:26,STARLINK-31110,7.89,125.0,1798.69,15.61,133.73,482.69
2025-10-28 15:00:26,STARLINK-31110,3.13,125.74,2201.37,13.09,136.45,482.59
2025-10-28 13:23:26,STARLINK-31112,2.17,328.69,2304.32,41.0,107.63,486.16
2025-10-28 13:24:26,STARLINK-31112,5.57,336.04,1990.08,39.92,112.19,485.95
2025-10-28 13:25:26,STARLINK-31112,9.15,346.0,1715.4,38.65,116.59,485.69
2025-10-28 13:26:26,STARLINK-31112,12.52,359.43,1503.57,37.19,120.82,485.4
2025-10-28 13:27:26,STARLINK-31112,14.75,16.48,1384.86,35.58,124.87,485.09
2025-10-28 13:28:26,STARLINK-31112,14.76,35.21,1384.05,33.82,128.74,484.76
2025-10-28 13:29:26,STARLINK-31112,12.54,52.29,1501.45,31.92,132.44,484.42
2025-10-28 13:30:26,STARLINK-31112,9.16,65.76,1712.62,29.91,135.98,484.08
2025-10-28 13:31:26,STARLINK-31112,5.56,75.74,1987.3,27.8,139.37,483.75
2025-10-28 13:32:26,STARLINK-31112,2.15,83.09,2302.05,25.59,142.61,483.44
2025-10-28 15:01:26,STARLINK-31112,0.77,306.57,2449.71,35.84,100.29,485.14
2025-10-28 15:02:26,STARLINK-31112,4.91,306.29,2045.23,34.1,104.19,484.81
2025-10-28 15:03:26,STARLINK-31112,10.19,305.78,1643.83,32.22,107.92,484.47
2025-10-28 15:04:26,STARLINK-31112,17.67,304.81,1250.89,30.23,111.48,484.14
2025-10-28 15:05:26,STARLINK-31112,30.08,302.61,880.5,28.13,114.89,483.8
2025-10-28 15:06:26,STARLINK-31112,54.96,294.4,580.62,25.93,118.15,483.49
2025-10-28 15:07:26,STARLINK-31112,73.65,165.74,502.05,23.65,121.29,483.2
2025-10-28 15:08:26,STARLINK-31112,39.65,137.94,721.44,21.3,124.31,482.95
2025-10-28 15:09:26,STARLINK-31112,22.65,134.18,1068.33,18.89,127.22,482.73
2025-10-28 15:10:26,STARLINK-31112,13.32,132.76,1453.32,16.42,130.05,482.57
2025-10-28 15:11:26,STARLINK-31112,7.18,132.03,1851.74,13.91,132.79,482.47
2025-10-28 15:12:26,STARLINK-31112,2.57,131.59,2255.3,11.37,135.48,482.42
2025-10-28 13:46:26,STARLINK-31147,2.29,324.58,2293.65,40.02,106.35,486.49
2025-10-28 13:47:26,STARLINK-31147,6.11,330.63,1946.27,38.77,110.77,486.31
2025-10-28 13:48:26,STARLINK-31147,10.49,339.23,1627.47,37.33,115.01,486.09
2025-10-28 13:49:26,STARLINK-31147,15.31,351.91,1359.33,35.73,119.07,485.84
2025-10-28 13:50:26,STARLINK-31147,19.57,10.27,1178.48,33.98,122.96,485.57
2025-10-28 13:51:26,STARLINK-31147,20.96,33.31,1128.65,32.1,126.68,485.29
2025-10-28 13:52:26,STARLINK-31147,18.32,55.23,1226.23,30.1,130.23,485.0
2025-10-28 13:53:26,STARLINK-31147,13.66,71.58,1441.37,27.99,133.63,484.72
2025-10-28 13:54:26,STARLINK-31147,8.92,82.68,1730.19,25.79,136.89,484.45
2025-10-28 13:55:26,STARLINK-31147,4.72,90.26,2061.13,23.51,140.01,484.2
2025-10-28 13:56:26,STARLINK-31147,1.07,95.64,2415.97,21.16,143.02,483.98
2025-10-28 14:20:26,STARLINK-31144,0.07,315.13,2524.46,38.86,101.53,485.01
2025-10-28 14:21:26,STARLINK-31144,3.93,317.78,2132.03,37.43,105.78,484.7
2025-10-28 14:22:26,STARLINK-31144,8.66,321.58,1746.81,35.84,109.86,484.36
2025-10-28 14:23:26,STARLINK-31144,14.87,327.57,1377.13,34.1,113.76,484.01
2025-10-28 14:24:26,STARLINK-31144,23.57,338.33,1042.03,32.22,117.49,483.66
2025-10-28 14:25:26,STARLINK-31144,35.0,0.76,789.21,30.23,121.05,483.3
2025-10-28 14:26:26,STARLINK-31144,40.25,42.6,713.89,28.13,124.46,482.96
2025-10-28 14:27:26,STARLINK-31144,30.79,78.14,864.2,25.93,127.73,482.64
2025-10-28 14:28:26,STARLINK-31144,20.06,95.18,1154.86,23.65,130.86,482.35
2025-10-28 14:29:26,STARLINK-31144,12.37,103.73,1506.0,21.3,133.88,482.09
2025-10-28 14:30:26,STARLINK-31144,6.77,108.72,1883.15,18.88,136.8,481.88
2025-10-28 14:31:26,STARLINK-31144,2.39,111.98,2272.31,16.42,139.62,481.73
2025-10-28 14:05:26,STARLINK-31095,0.16,318.5,2516.69,39.81,102.56,485.99
2025-10-28 14:06:26,STARLINK-31095,3.89,322.35,2138.65,38.52,106.94,485.76
2025-10-28 14:07:26,STARLINK-31095,8.32,327.8,1773.58,37.05,111.15,485.49
2025-10-28 14:08:26,STARLINK-31095,13.8,336.09,1433.51,35.43,115.19,485.2
2025-10-28 14:09:26,STARLINK-31095,20.51,349.65,1143.06,33.65,119.04,484.89
2025-10-28 14:10:26,STARLINK-31095,27.02,12.22,950.62,31.75,122.73,484.58
2025-10-28 14:11:26,STARLINK-31095,28.26,42.6,920.96,29.72,126.25,484.26
2025-10-28 14:12:26,STARLINK-31095,22.75,68.4,1067.92,27.6,129.62,483.96
2025-10-28 14:13:26,STARLINK-31095,15.77,84.41,1334.04,25.38,132.86,483.67
2025-10-28 14:14:26,STARLINK-31095,9.88,94.01,1662.36,23.08,135.96,483.41
2025-10-28 14:15:26,STARLINK-31095,5.14,100.14,2021.89,20.72,138.95,483.18
2025-10-28 14:16:26,STARLINK-31095,1.21,104.36,2397.59,18.29,141.85,483.0
2025-10-28 14:15:26,STARLINK-31107,2.1,318.41,2312.09,38.63,104.37,486.1
2025-10-28 14:16:26,STARLINK-31107,6.29,322.31,1930.61,37.17,108.6,485.88
2025-10-28 14:17:26,STARLINK-31107,11.51,328.1,1563.5,35.56,112.64,485.62
2025-10-28 14:18:26,STARLINK-31107,18.33,337.59,1225.92,33.79,116.51,485.35
2025-10-28 14:19:26,STARLINK-31107,27.0,354.78,952.03,31.9,120.21,485.06
2025-10-28 14:20:26,STARLINK-31107,33.84,25.37,810.9,29.88,123.75,484.77
2025-10-28 14:21:26,STARLINK-31107,30.63,60.54,870.46,27.77,127.13,484.49
2025-10-28 14:22:26,STARLINK-31107,21.81,82.95,1098.46,25.56,130.37,484.22
2025-10-28 14:23:26,STARLINK-31107,14.13,95.01,1415.17,23.27,133.49,483.98
2025-10-28 14:24:26,STARLINK-31107,8.3,102.04,1772.84,20.91,136.49,483.77
2025-10-28 14:25:26,STARLINK-31107,3.72,106.55,2150.12,18.48,139.39,483.6
2025-10-28 14:26:26,STARLINK-31121,0.72,314.38,2455.03,38.28,101.99,485.45
2025-10-28 14:27:26,STARLINK-31121,4.75,316.77,2059.95,36.78,106.17,485.17
2025-10-28 14:28:26,STARLINK-31121,9.77,320.27,1671.61,35.12,110.17,484.87
2025-10-28 14:29:26,STARLINK-31121,16.58,325.94,1298.42,33.32,114.0,484.55
2025-10-28 14:30:26,STARLINK-31121,26.59,336.74,960.65,31.4,117.65,484.23
2025-10-28 14:31:26,STARLINK-31121,40.42,1.97,713.03,29.35,121.15,483.9
2025-10-28 14:32:26,STARLINK-31121,44.47,52.11,666.67,27.21,124.49,483.59
2025-10-28 14:33:26,STARLINK-31121,31.3,86.93,855.21,24.98,127.7,483.3
2025-10-28 14:34:26,STARLINK-31121,19.69,101.28,1169.72,22.67,130.79,483.04
2025-10-28 14:35:26,STARLINK-31121,11.91,108.26,1533.83,20.29,133.76,482.82
2025-10-28 14:36:26,STARLINK-31121,6.35,112.32,1918.52,17.85,136.64,482.64
2025-10-28 14:37:26,STARLINK-31121,2.01,114.99,2312.42,15.37,139.43,482.51
2025-10-28 13:45:26,STARLINK-31139,3.28,325.82,2179.61,39.55,107.62,479.99
2025-10-28 13:46:26,STARLINK-31139,7.29,332.4,1835.83,38.22,111.97,479.73
2025-10-28 13:47:26,STARLINK-31139,11.9,341.95,1525.1,36.72,116.15,479.44
2025-10-28 13:48:26,STARLINK-31139,16.86,356.22,1273.63,35.05,120.15,479.11
2025-10-28 13:49:26,STARLINK-31139,20.72,16.64,1123.38,33.25,123.98,478.76
2025-10-28 13:50:26,STARLINK-31139,20.9,40.67,1116.79,31.31,127.63,478.4
2025-10-28 13:51:26,STARLINK-31139,17.23,61.59,1256.27,29.27,131.13,478.03
2025-10-28 13:52:26,STARLINK-31139,12.27,76.33,1501.3,27.12,134.47,477.67
2025-10-28 13:53:26,STARLINK-31139,7.59,86.18,1808.83,24.88,137.68,477.32
2025-10-28 13:54:26,STARLINK-31139,3.52,92.92,2151.34,22.56,140.76,477.0
2025-10-28 13:31:26,STARLINK-31106,2.78,328.36,2243.91,40.51,107.97,485.97
2025-10-28 13:32:26,STARLINK-31106,6.38,335.67,1922.61,39.34,112.45,485.75
2025-10-28 13:33:26,STARLINK-31106,10.26,345.78,1640.42,37.97,116.77,485.5
2025-10-28 13:34:26,STARLINK-31106,14.02,359.78,1422.32,36.44,120.91,485.22
2025-10-28 13:35:26,STARLINK-31106,16.51,17.96,1302.11,34.76,124.88,484.91
2025-10-28 13:36:26,STARLINK-31106,16.37,38.01,1307.68,32.93,128.67,484.6
2025-10-28 13:37:26,STARLINK-31106,13.7,55.87,1437.68,30.98,132.29,484.28
2025-10-28 13:38:26,STARLINK-31106,9.89,69.49,1662.82,28.92,135.76,483.96
2025-10-28 13:39:26,STARLINK-31106,6.01,79.3,1949.81,26.75,139.08,483.66
2025-10-28 13:40:26,STARLINK-31106,2.43,86.38,2274.52,24.5,142.26,483.38
2025-10-28 15:09:26,STARLINK-31106,1.13,304.53,2410.33,35.03,100.3,484.96
2025-10-28 15:10:26,STARLINK-31106,5.34,303.55,2007.32,33.22,104.12,484.64
2025-10-28 15:11:26,STARLINK-31106,10.74,302.0,1608.56,31.29,107.77,484.32
2025-10-28 15:12:26,STARLINK-31106,18.41,299.21,1220.61,29.24,111.26,484.01
2025-10-28 15:13:26,STARLINK-31106,31.04,293.1,860.88,27.09,114.6,483.7
2025-10-28 14:02:26,STARLINK-31115,1.88,230.13,2520.34,10.26,104.52,557.5
2025-10-28 14:03:26,STARLINK-31115,6.16,230.07,2122.9,12.78,107.13,557.53
2025-10-28 14:04:26,STARLINK-31115,11.58,229.95,1729.24,15.26,109.8,557.62
2025-10-28 14:05:26,STARLINK-31115,19.1,229.71,1344.91,17.71,112.54,557.77
2025-10-28 14:06:26,STARLINK-31115,31.01,229.16,983.27,20.11,115.35,557.99
2025-10-28 14:07:26,STARLINK-31115,52.98,227.26,683.84,22.46,118.27,558.25
2025-10-28 14:08:26,STARLINK-31115,86.35,102.49,559.59,24.74,121.29,558.55
2025-10-28 14:09:26,STARLINK-31115,50.01,54.83,709.85,26.94,124.43,558.88
2025-10-28 14:10:26,STARLINK-31115,29.52,53.24,1019.35,29.06,127.7,559.24
2025-10-28 14:11:26,STARLINK-31115,18.26,52.77,1384.38,31.09,131.11,559.62
2025-10-28 14:12:26,STARLINK-31115,11.03,52.59,1769.94,33.0,134.68,560.0
2025-10-28 14:13:26,STARLINK-31115,5.77,52.54,2163.98,34.79,138.41,560.38
2025-10-28 14:14:26,STARLINK-31115,1.58,52.56,2561.37,36.45,142.3,560.75
2025-10-28 14:42:26,STARLINK-31180,1.22,247.33,2591.4,14.92,100.08,557.61
2025-10-28 14:43:26,STARLINK-31180,5.21,249.96,2206.55,17.38,102.8,557.76
2025-10-28 14:44:26,STARLINK-31180,10.07,253.7,1829.93,19.78,105.61,557.97
2025-10-28 14:45:26,STARLINK-31180,16.33,259.49,1469.85,22.14,108.51,558.23
2025-10-28 14:46:26,STARLINK-31180,24.83,269.5,1144.01,24.43,111.51,558.53
2025-10-28 14:47:26,STARLINK-31180,35.7,289.17,892.54,26.64,114.64,558.86
2025-10-28 14:48:26,STARLINK-31180,42.51,325.85,791.14,28.78,117.89,559.22
2025-10-28 14:49:26,STARLINK-31180,35.74,2.55,892.76,30.81,121.28,559.59
2025-10-28 14:50:26,STARLINK-31180,24.89,22.23,1144.15,32.74,124.82,559.98
2025-10-28 14:51:26,STARLINK-31180,16.41,32.27,1469.66,34.56,128.53,560.36
2025-10-28 14:52:26,STARLINK-31180,10.16,38.1,1829.2,36.23,132.41,560.73
2025-10-28 14:53:26,STARLINK-31180,5.31,41.9,2205.09,37.76,136.45,561.09
2025-10-28 14:54:26,STARLINK-31180,1.33,44.59,2589.05,39.13,140.67,561.42
2025-10-28 13:57:26,STARLINK-31164,2.16,226.23,2492.0,9.47,105.73,557.64
2025-10-28 13:58:26,STARLINK-31164,6.49,225.49,2095.62,12.0,108.33,557.64
2025-10-28 13:59:26,STARLINK-31164,11.99,224.37,1703.76,14.5,110.98,557.71
2025-10-28 14:00:26,STARLINK-31164,19.65,222.44,1322.68,16.96,113.69,557.84
2025-10-28 14:01:26,STARLINK-31164,31.73,218.46,967.57,19.37,116.48,558.03
2025-10-28 14:02:26,STARLINK-31164,53.12,206.11,682.73,21.74,119.37,558.27
2025-10-28 14:03:26,STARLINK-31164,72.26,120.8,584.04,24.04,122.35,558.56
2025-10-28 14:04:26,STARLINK-31164,46.03,69.19,749.41,26.27,125.45,558.88
2025-10-28 14:05:26,STARLINK-31164,27.82,60.75,1061.49,28.42,128.68,559.22
2025-10-28 14:06:26,STARLINK-31164,17.32,57.61,1426.29,30.47,132.05,559.59
2025-10-28 14:07:26,STARLINK-31164,10.41,56.01,1811.25,32.42,135.57,559.96
2025-10-28 14:08:26,STARLINK-31164,5.3,55.08,2204.73,34.25,139.24,560.33
2025-10-28 14:09:26,STARLINK-31164,1.2,54.49,2601.66,35.96,143.09,560.7
2025-10-28 13:52:26,STARLINK-31152,1.89,224.05,2519.01,8.77,106.18,557.67
2025-10-28 13:53:26,STARLINK-31152,6.15,222.95,2123.65,11.3,108.76,557.65
2025-10-28 13:54:26,STARLINK-31152,11.52,221.29,1733.1,13.81,111.39,557.7
2025-10-28 13:55:26,STARLINK-31152,18.89,218.52,1353.73,16.28,114.09,557.81
2025-10-28 13:56:26,STARLINK-31152,30.22,213.0,1000.69,18.71,116.86,557.98
2025-10-28 13:57:26,STARLINK-31152,49.19,197.61,716.47,21.09,119.72,558.21
2025-10-28 13:58:26,STARLINK-31152,65.53,131.39,608.57,23.41,122.67,558.48
2025-10-28 13:59:26,STARLINK-31152,45.33,77.8,756.98,25.66,125.74,558.79
